id,ig_username,url,follower_count,like_count,comment_count,response_count,taken_at,completed,category,created,updated
8625,jabarprovgoid,https://instagram.com/p/CFY0MTMhfKU,41049,47,0,0,2020-09-21 13:00:17,1,M,2020-09-22 05:39:46,2020-09-22 05:39:45
8626,jabarprovgoid,https://instagram.com/p/CFYtDPwhTrt,41049,34,0,0,2020-09-21 11:57:52,1,L,2020-09-22 05:40:02,2020-09-22 05:40:02
8627,jabarprovgoid,https://instagram.com/p/CFYmpQ2hI0Y,41049,88,1,0,2020-09-21 11:01:54,1,H,2020-09-22 05:40:19,2020-09-22 05:40:19
8628,jabarprovgoid,https://instagram.com/p/CFYgkwrhL_F,41049,55,2,0,2020-09-21 10:08:51,1,M,2020-09-22 05:40:36,2020-09-22 05:40:35
8629,jabarprovgoid,https://instagram.com/p/CFYTasHBd6Y,41049,40,0,0,2020-09-21 08:13:53,1,L,2020-09-22 05:40:53,2020-09-22 05:40:52
8630,tehdia.id,https://instagram.com/p/CFZWVPygtbT,7816,76,10,10,2020-09-21 17:58:36,1,L,2020-09-22 05:41:12,2020-09-22 05:41:12
8631,tehdia.id,https://instagram.com/p/CFYr31mgNud,7816,78,19,19,2020-09-21 11:47:35,1,L,2020-09-22 05:41:30,2020-09-22 05:41:30
8632,tehdia.id,https://instagram.com/p/CFYQ9ZLg7IK,7816,105,17,17,2020-09-21 07:52:24,1,L,2020-09-22 05:41:47,2020-09-22 05:41:47
8633,teh_dandang,https://instagram.com/p/CFZHDcggCQf,5632,63,0,0,2020-09-21 15:45:07,1,H,2020-09-22 05:42:07,2020-09-22 05:42:06
8634,kepaladjenggot,https://instagram.com/p/CFY-eQMASxY,2140,50,0,0,2020-09-21 14:30:06,1,M,2020-09-22 05:42:34,2020-09-22 05:42:33
8635,ridwankamil,https://instagram.com/p/CFZpYHDn9Ay,12925216,35037,329,0,2020-09-21 20:45:01,1,L,2020-09-22 05:43:13,2020-09-22 05:43:12
8636,ridwankamil,https://instagram.com/p/CFYlqNynrxP,12925216,34503,450,0,2020-09-21 10:53:17,1,L,2020-09-22 05:44:01,2020-09-22 05:44:00
8637,bckanwiljabar,https://instagram.com/p/CFZp0xuA6OS,10217,107,0,0,2020-09-21 20:48:55,1,L,2020-09-22 05:44:21,2020-09-22 05:44:21
8638,beacukairi,https://instagram.com/p/CFZKINvgz3T,98260,889,7,3,2020-09-21 16:11:57,1,L,2020-09-22 05:44:46,2020-09-22 05:44:46
8639,beacukaijakarta,https://instagram.com/p/CFZq1CIgPZo,2641,56,0,0,2020-09-21 20:57:42,1,M,2020-09-22 05:45:08,2020-09-22 05:45:08
8640,beacukaijakarta,https://instagram.com/p/CFZbVC2gR7w,2641,14,0,0,2020-09-21 18:42:28,1,L,2020-09-22 05:45:25,2020-09-22 05:45:25
8641,beacukaijakarta,https://instagram.com/p/CFZV6mBgkTQ,2641,85,8,0,2020-09-21 17:54:57,1,M,2020-09-22 05:45:43,2020-09-22 05:45:43
8642,ganjar_pranowo,https://instagram.com/p/CFZihLBMJNd,3114588,30190,449,0,2020-09-21 19:45:05,1,M,2020-09-22 05:46:43,2020-09-22 05:46:43
8643,humas.jateng,https://instagram.com/p/CFYdORgDM7S,24239,220,0,0,2020-09-21 09:39:34,1,L,2020-09-22 05:47:07,2020-09-22 05:47:07
8644,sandiuno,https://instagram.com/p/CFYZnn7B35-,7436596,12771,433,0,2020-09-21 09:10:30,1,L,2020-09-22 05:47:59,2020-09-22 05:47:59
8645,faktanyagoogle,https://instagram.com/p/CFZuYWYjT6z,2328454,8816,100,0,2020-09-21 21:28:44,1,M,2020-09-22 05:48:28,2020-09-22 05:48:27
8646,faktanyagoogle,https://instagram.com/p/CFZs6z-hwd_,2328454,6994,48,0,2020-09-21 21:15:58,1,M,2020-09-22 05:48:46,2020-09-22 05:48:46
8647,faktanyagoogle,https://instagram.com/p/CFZj1qmsBJ5,2328454,589,3,0,2020-09-21 19:56:37,1,L,2020-09-22 05:49:03,2020-09-22 05:49:03
8648,faktanyagoogle,https://instagram.com/p/CFZdd4ihcnh,2328454,13185,155,0,2020-09-21 19:00:56,1,H,2020-09-22 05:49:28,2020-09-22 05:49:28
8649,faktanyagoogle,https://instagram.com/p/CFZTK1Ph2yz,2328454,13014,121,0,2020-09-21 17:30:57,1,H,2020-09-22 05:49:52,2020-09-22 05:49:51
8650,faktanyagoogle,https://instagram.com/p/CFZI3l_BfWr,2328454,3953,28,0,2020-09-21 16:00:57,1,L,2020-09-22 05:50:09,2020-09-22 05:50:09
8651,faktanyagoogle,https://instagram.com/p/CFZASWGhjeW,2328454,10441,59,0,2020-09-21 14:45:57,1,M,2020-09-22 05:50:28,2020-09-22 05:50:28
8652,faktanyagoogle,https://instagram.com/p/CFY3s9Eh_rD,2328454,22660,252,0,2020-09-21 13:30:57,1,H,2020-09-22 05:50:59,2020-09-22 05:50:59
8653,faktanyagoogle,https://instagram.com/p/CFYtZ4xBKqT,2328454,2666,6,0,2020-09-21 12:00:58,1,L,2020-09-22 05:51:16,2020-09-22 05:51:16
8654,faktanyagoogle,https://instagram.com/p/CFYk0fJBLBo,2328454,20406,110,0,2020-09-21 10:45:57,1,H,2020-09-22 05:51:40,2020-09-22 05:51:39
8655,faktanyagoogle,https://instagram.com/p/CFYYwNnh47y,2328454,50780,768,0,2020-09-21 09:00:31,1,H,2020-09-22 05:52:54,2020-09-22 05:52:53
8656,deliveryonlineteh63,https://instagram.com/p/CFY7rjsAiOA,3592,4,0,0,2020-09-21 14:05:43,1,L,2020-09-22 05:53:24,2020-09-22 05:53:24
8657,maxtea.indonesia,https://instagram.com/p/CFY-h4sgGUx,4802,59,2,0,2020-09-21 14:30:36,1,L,2020-09-22 05:53:53,2020-09-22 05:53:53
8658,bogatea.id,https://instagram.com/p/CFYraZIFKU-,5459,11,0,0,2020-09-21 11:43:33,1,L,2020-09-22 05:54:21,2020-09-22 05:54:20
8659,gynosgreentea,https://instagram.com/p/CFZN7ovnzaa,19116,12,0,0,2020-09-21 16:45:11,1,H,2020-09-22 05:54:54,2020-09-22 05:54:53
8660,gynosgreentea,https://instagram.com/p/CFZGWganjQB,19116,18,1,0,2020-09-21 15:38:57,1,H,2020-09-22 05:55:11,2020-09-22 05:55:10
8661,gynosgreentea,https://instagram.com/p/CFY81oqHqOQ,19116,6,0,0,2020-09-21 14:15:49,1,M,2020-09-22 05:55:27,2020-09-22 05:55:27
8662,diabetasol_id,https://instagram.com/p/CFZbMJmhCxO,16361,39,0,0,2020-09-21 18:41:03,1,L,2020-09-22 05:55:53,2020-09-22 05:55:52
8663,tropicanaslim,https://instagram.com/p/CFYsBeeHa4l,37976,182,0,0,2020-09-21 11:48:54,1,H,2020-09-22 05:56:12,2020-09-22 05:56:12
8664,pdam_tirtawening,https://instagram.com/p/CFZ0UImhZXX,10398,47,0,0,2020-09-21 22:20:35,1,L,2020-09-22 05:56:31,2020-09-22 05:56:31
8665,pdam_tirtawening,https://instagram.com/p/CFZztMVhGHr,10398,45,0,0,2020-09-21 22:15:16,1,L,2020-09-22 05:56:48,2020-09-22 05:56:48
8666,pdam_tirtawening,https://instagram.com/p/CFZy4s_hwKf,10398,42,0,0,2020-09-21 22:08:06,1,L,2020-09-22 05:57:05,2020-09-22 05:57:05
8667,pdam_tirtawening,https://instagram.com/p/CFZuGGTh8Gv,10398,48,0,0,2020-09-21 21:26:14,1,L,2020-09-22 05:57:22,2020-09-22 05:57:21
8668,pdam_tirtawening,https://instagram.com/p/CFZtoyuBw5j,10398,50,0,0,2020-09-21 21:22:14,1,L,2020-09-22 05:57:38,2020-09-22 05:57:38
8669,pdam_tirtawening,https://instagram.com/p/CFZUj3Nh82a,10398,105,0,0,2020-09-21 17:43:07,1,H,2020-09-22 05:57:55,2020-09-22 05:57:55
8670,pdam_tirtawening,https://instagram.com/p/CFZSXjZBc2M,10398,64,1,0,2020-09-21 17:23:57,1,M,2020-09-22 05:58:12,2020-09-22 05:58:12
8671,pdam_tirtawening,https://instagram.com/p/CFZQbK-hmO9,10398,66,0,0,2020-09-21 17:06:58,1,M,2020-09-22 05:58:29,2020-09-22 05:58:28
8672,pdam_tirtawening,https://instagram.com/p/CFZQSUnhy1N,10398,66,0,0,2020-09-21 17:05:46,1,M,2020-09-22 05:58:45,2020-09-22 05:58:45
8673,pdam_tirtawening,https://instagram.com/p/CFY94aQBnIZ,10398,96,5,1,2020-09-21 14:24:56,1,H,2020-09-22 05:59:02,2020-09-22 05:59:02
8674,pdam_tirtawening,https://instagram.com/p/CFY563-BMrp,10398,87,1,0,2020-09-21 13:50:19,1,H,2020-09-22 05:59:19,2020-09-22 05:59:19
8675,pdam_tirtawening,https://instagram.com/p/CFY5s3WB1-J,10398,88,0,0,2020-09-21 13:48:25,1,H,2020-09-22 05:59:36,2020-09-22 05:59:35
8676,pdam_tirtawening,https://instagram.com/p/CFYYJTxB7nU,10398,99,0,0,2020-09-21 08:55:12,1,H,2020-09-22 05:59:52,2020-09-22 05:59:52
8677,pdam_tirtawening,https://instagram.com/p/CFYXzEMBrTr,10398,109,1,0,2020-09-21 08:52:10,1,H,2020-09-22 06:00:09,2020-09-22 06:00:09
8678,pdam_tirtawening,https://instagram.com/p/CFYXhtJh7TO,10398,99,3,0,2020-09-21 08:49:48,1,H,2020-09-22 06:00:26,2020-09-22 06:00:25
8679,pdam_tirtawening,https://instagram.com/p/CFYR7mxhbQM,10398,103,0,0,2020-09-21 08:00:54,1,H,2020-09-22 06:00:42,2020-09-22 06:00:42
8680,humasbdg,https://instagram.com/p/CFcOcwdlKr1,123872,130,1,0,2020-09-22 20:47:26,1,L,2020-09-23 05:34:03,2020-09-23 05:34:02
8681,humasbdg,https://instagram.com/p/CFcIdBzlD_L,123872,150,5,0,2020-09-22 19:55:03,1,L,2020-09-23 05:34:20,2020-09-23 05:34:19
8682,humasbdg,https://instagram.com/p/CFbfjOlFyvw,123872,284,8,0,2020-09-22 13:57:38,1,M,2020-09-23 05:34:36,2020-09-23 05:34:36
8683,humasbdg,https://instagram.com/p/CFbCQv4ltpu,123872,173,9,0,2020-09-22 09:41:42,1,L,2020-09-23 05:34:54,2020-09-23 05:34:53
8684,humas_jabar,https://instagram.com/p/CFcfarhhgFt,134716,99,0,0,2020-09-22 23:15:42,1,L,2020-09-23 05:35:14,2020-09-23 05:35:13
8685,humas_jabar,https://instagram.com/p/CFcDyQmhhl4,134716,362,18,2,2020-09-22 19:14:15,1,M,2020-09-23 05:35:31,2020-09-23 05:35:30
8686,humas_jabar,https://instagram.com/p/CFbmT3TBKx5,134716,144,0,0,2020-09-22 14:56:42,1,L,2020-09-23 05:35:48,2020-09-23 05:35:47
8687,disdikjabar,https://instagram.com/p/CFb73I7HVkb,150807,385,5,1,2020-09-22 18:05:01,1,L,2020-09-23 05:36:08,2020-09-23 05:36:07
8688,disdikjabar,https://instagram.com/p/CFbIP3VBK1B,150807,1488,36,9,2020-09-22 10:34:00,1,H,2020-09-23 05:36:27,2020-09-23 05:36:26
8689,dishubjabar,https://instagram.com/p/CFbxr4YBMKW,21904,47,0,0,2020-09-22 16:36:06,1,L,2020-09-23 05:36:48,2020-09-23 05:36:47
8690,dishubjabar,https://instagram.com/p/CFa9Fx3BTya,21904,187,8,3,2020-09-22 08:56:31,1,M,2020-09-23 05:37:06,2020-09-23 05:37:05
8691,dinkesjabar,https://instagram.com/p/CFcO796h9zW,15112,37,1,0,2020-09-22 20:51:42,1,L,2020-09-23 05:37:31,2020-09-23 05:37:30
8692,dinkesjabar,https://instagram.com/p/CFb-hHPBRMD,15112,120,1,0,2020-09-22 18:28:13,1,H,2020-09-23 05:37:47,2020-09-23 05:37:47
8693,dinastphjabar,https://instagram.com/p/CFbqJo6hICB,4485,64,1,0,2020-09-22 15:30:15,1,H,2020-09-23 05:38:08,2020-09-23 05:38:07
8694,dinastphjabar,https://instagram.com/p/CFbaw97hDW9,4485,29,1,0,2020-09-22 13:15:49,1,L,2020-09-23 05:38:25,2020-09-23 05:38:24
8695,dkpp_jabar,https://instagram.com/p/CFbjJb0h_Cw,3093,22,1,0,2020-09-22 14:29:03,1,M,2020-09-23 05:38:49,2020-09-23 05:38:48
8696,dkpp_jabar,https://instagram.com/p/CFa_st7BLbZ,3093,30,0,0,2020-09-22 09:19:18,1,M,2020-09-23 05:39:05,2020-09-23 05:39:05
8697,diskominfojabar,https://instagram.com/p/CFcAgzWh1v3,29092,23,0,0,2020-09-22 18:45:39,1,L,2020-09-23 05:39:25,2020-09-23 05:39:24
8698,diskominfojabar,https://instagram.com/p/CFbhKsqBsTj,29092,31,0,0,2020-09-22 14:11:45,1,L,2020-09-23 05:39:42,2020-09-23 05:39:41
8699,diskominfojabar,https://instagram.com/p/CFbPcw0BZld,29092,12,0,0,2020-09-22 11:40:25,1,L,2020-09-23 05:39:58,2020-09-23 05:39:57
8700,diskominfojabar,https://instagram.com/p/CFa9YW8B_GL,29092,25,0,0,2020-09-22 08:59:03,1,L,2020-09-23 05:40:15,2020-09-23 05:40:14
8701,disbunjabar,https://instagram.com/p/CFbaFnZpXXG,1855,32,0,0,2020-09-22 13:09:54,1,M,2020-09-23 05:40:34,2020-09-23 05:40:34
8702,disparbudjabar,https://instagram.com/p/CFcaIZSh37a,20347,57,1,0,2020-09-22 22:29:31,1,L,2020-09-23 05:40:55,2020-09-23 05:40:54
8703,disparbudjabar,https://instagram.com/p/CFcHghKhsud,20347,66,0,0,2020-09-22 19:46:47,1,L,2020-09-23 05:41:12,2020-09-23 05:41:11
8704,disperindag_jbr,https://instagram.com/p/CFb394lBTnh,7665,42,0,0,2020-09-22 17:30:59,1,H,2020-09-23 05:41:32,2020-09-23 05:41:31
8705,disperindag_jbr,https://instagram.com/p/CFbwJhwhhsQ,7665,40,1,0,2020-09-22 16:22:40,1,H,2020-09-23 05:41:49,2020-09-23 05:41:48
8706,disperindag_jbr,https://instagram.com/p/CFbmMUrBRBh,7665,17,0,0,2020-09-22 14:55:40,1,L,2020-09-23 05:42:06,2020-09-23 05:42:05
8707,disperkimjabar,https://instagram.com/p/CFcF2GAB4DO,1530,12,0,0,2020-09-22 19:32:15,1,L,2020-09-23 05:42:31,2020-09-23 05:42:31
8708,dpmdesajabar,https://instagram.com/p/CFbU7ViBAsy,11965,37,0,0,2020-09-22 12:24:48,1,L,2020-09-23 05:42:58,2020-09-23 05:42:58
8709,dpmptsp.jabar,https://instagram.com/p/CFbt_HcBNJL,5060,11,0,0,2020-09-22 16:03:46,1,L,2020-09-23 05:43:20,2020-09-23 05:43:20
8710,pemkotbogor,https://instagram.com/p/CFccGeyB3HM,118804,532,11,0,2020-09-22 22:46:44,1,L,2020-09-23 05:43:40,2020-09-23 05:43:39
8711,pemkotbogor,https://instagram.com/p/CFcbY56BxtA,118804,399,6,1,2020-09-22 22:40:30,1,L,2020-09-23 05:43:56,2020-09-23 05:43:56
8712,pemkotbogor,https://instagram.com/p/CFcbFFnhT2e,118804,460,6,0,2020-09-22 22:37:48,1,L,2020-09-23 05:44:13,2020-09-23 05:44:12
8713,dkijakarta,https://instagram.com/p/CFcPZvAAsUa,442884,3307,220,0,2020-09-22 20:55:46,1,L,2020-09-23 05:44:47,2020-09-23 05:44:46
8714,dkijakarta,https://instagram.com/p/CFb9uwUAew0,442884,1004,31,0,2020-09-22 18:21:21,1,L,2020-09-23 05:45:05,2020-09-23 05:45:05
8715,dkijakarta,https://instagram.com/p/CFbzu0vAp3O,442884,582,16,0,2020-09-22 16:53:58,1,L,2020-09-23 05:45:22,2020-09-23 05:45:22
8716,dkijakarta,https://instagram.com/p/CFbtJTGgj0N,442884,2362,22,0,2020-09-22 15:56:25,1,L,2020-09-23 05:45:40,2020-09-23 05:45:39
8717,dkijakarta,https://instagram.com/p/CFbgaeEAVW3,442884,1112,18,0,2020-09-22 14:05:10,1,L,2020-09-23 05:45:57,2020-09-23 05:45:56
8718,dkijakarta,https://instagram.com/p/CFbRJPIg-ns,442884,469,1,0,2020-09-22 11:51:45,1,L,2020-09-23 05:46:14,2020-09-23 05:46:13
8719,dispusipdajabar,https://instagram.com/p/CFb8ErNBvyF,16409,53,1,0,2020-09-22 18:06:52,1,L,2020-09-23 05:46:33,2020-09-23 05:46:33
8720,dispusipdajabar,https://instagram.com/p/CFbqmv_hkYv,16409,58,1,0,2020-09-22 15:34:14,1,L,2020-09-23 05:46:50,2020-09-23 05:46:49
8721,dispusipdajabar,https://instagram.com/p/CFbj-8eBYbp,16409,34,0,0,2020-09-22 14:36:22,1,L,2020-09-23 05:47:07,2020-09-23 05:47:06
8722,dispusipdajabar,https://instagram.com/p/CFa_SlKB0ZH,16409,30,0,0,2020-09-22 09:15:44,1,L,2020-09-23 05:47:23,2020-09-23 05:47:22
8723,disnakertransjabar,https://instagram.com/p/CFcKC5_Bk-f,21253,20,1,0,2020-09-22 20:08:57,1,L,2020-09-23 05:47:43,2020-09-23 05:47:42
8724,disnakertransjabar,https://instagram.com/p/CFb9ev5hfEC,21253,33,0,0,2020-09-22 18:19:10,1,M,2020-09-23 05:48:00,2020-09-23 05:47:59
8725,dislutkan_jabar,https://instagram.com/p/CFbkmADBDeZ,1740,26,0,0,2020-09-22 14:41:42,1,L,2020-09-23 05:48:19,2020-09-23 05:48:18
8726,dislutkan_jabar,https://instagram.com/p/CFbY1ayBw-e,1740,52,1,0,2020-09-22 12:59:29,1,H,2020-09-23 05:48:36,2020-09-23 05:48:35
8727,dishut_jabar,https://instagram.com/p/CFbmR98hTrx,3292,29,1,0,2020-09-22 14:56:26,1,L,2020-09-23 05:48:55,2020-09-23 05:48:55
8728,dishut_jabar,https://instagram.com/p/CFbMS1iha8X,3292,25,0,0,2020-09-22 11:09:22,1,L,2020-09-23 05:49:12,2020-09-23 05:49:11
8729,dukcapiljabar,https://instagram.com/p/CFbtORdhtdN,4675,14,2,0,2020-09-22 15:57:06,1,L,2020-09-23 05:49:34,2020-09-23 05:49:33
8730,dukcapiljabar,https://instagram.com/p/CFbr0sYBsO4,4675,3,0,0,2020-09-22 15:46:25,1,L,2020-09-23 05:49:51,2020-09-23 05:49:50
8731,dukcapiljabar,https://instagram.com/p/CFbrOpihz2r,4675,2,0,0,2020-09-22 15:39:40,1,L,2020-09-23 05:50:07,2020-09-23 05:50:06
8732,dukcapiljabar,https://instagram.com/p/CFbq4JPBOgY,4675,3,0,0,2020-09-22 15:36:36,1,L,2020-09-23 05:50:24,2020-09-23 05:50:23
8733,dukcapiljabar,https://instagram.com/p/CFbmzADBycZ,4675,1,0,0,2020-09-22 15:00:57,1,L,2020-09-23 05:50:40,2020-09-23 05:50:39
8734,dukcapiljabar,https://instagram.com/p/CFbXWKtBv2v,4675,4,0,0,2020-09-22 12:45:56,1,L,2020-09-23 05:50:57,2020-09-23 05:50:56
8735,dukcapiljabar,https://instagram.com/p/CFbW5V4BN9q,4675,8,0,0,2020-09-22 12:42:00,1,L,2020-09-23 05:51:13,2020-09-23 05:51:12
8736,dukcapiljabar,https://instagram.com/p/CFbVn-OBZDs,4675,5,0,0,2020-09-22 12:30:54,1,L,2020-09-23 05:51:30,2020-09-23 05:51:29
8737,dukcapiljabar,https://instagram.com/p/CFbUzBBBlOr,4675,23,0,0,2020-09-22 12:23:40,1,M,2020-09-23 05:51:46,2020-09-23 05:51:45
8738,dukcapiljabar,https://instagram.com/p/CFbT6JQh_Vd,4675,9,0,0,2020-09-22 12:15:54,1,L,2020-09-23 05:52:03,2020-09-23 05:52:02
8739,dukcapiljabar,https://instagram.com/p/CFbR9xMhI-F,4675,3,0,0,2020-09-22 11:58:55,1,L,2020-09-23 05:52:19,2020-09-23 05:52:19
8740,dukcapiljabar,https://instagram.com/p/CFbOqQohfhx,4675,17,0,0,2020-09-22 11:30:02,1,M,2020-09-23 05:52:36,2020-09-23 05:52:36
8741,dukcapiljabar,https://instagram.com/p/CFbMoLhB51w,4675,50,2,0,2020-09-22 11:12:17,1,H,2020-09-23 05:52:55,2020-09-23 05:52:54
8742,dukcapiljabar,https://instagram.com/p/CFa7DnEhiGQ,4675,10,0,0,2020-09-22 08:38:44,1,L,2020-09-23 05:53:11,2020-09-23 05:53:11
8743,dukcapiljabar,https://instagram.com/p/CFa6Fg_BTY3,4675,13,2,0,2020-09-22 08:30:16,1,L,2020-09-23 05:53:28,2020-09-23 05:53:27
8744,bpsdmjabar,https://instagram.com/p/CFcQkiWh8CY,5946,9,0,0,2020-09-22 21:06:24,1,L,2020-09-23 05:53:51,2020-09-23 05:53:50
8745,bp2djabar,https://instagram.com/p/CFa4mNxB3PG,1592,13,0,0,2020-09-22 08:17:15,1,L,2020-09-23 05:54:12,2020-09-23 05:54:11
8746,bpbd_jabar,https://instagram.com/p/CFcNI0gA5Fa,20521,47,2,0,2020-09-22 20:35:59,1,L,2020-09-23 05:54:32,2020-09-23 05:54:31
8747,bpbd_jabar,https://instagram.com/p/CFbn84Ugeae,20521,233,1,0,2020-09-22 15:11:02,1,H,2020-09-23 05:54:48,2020-09-23 05:54:48
8748,bapenda.jabar,https://instagram.com/p/CFbub14h1f_,38635,236,1,0,2020-09-22 16:07:41,1,L,2020-09-23 05:55:07,2020-09-23 05:55:07
8749,bapenda.jabar,https://instagram.com/p/CFbeS13BNnQ,38635,288,11,10,2020-09-22 13:46:39,1,L,2020-09-23 05:55:24,2020-09-23 05:55:24
8750,bapenda.jabar,https://instagram.com/p/CFa7Lcth62L,38635,353,10,9,2020-09-22 08:39:48,1,M,2020-09-23 05:55:41,2020-09-23 05:55:41
8751,bappedajabar,https://instagram.com/p/CFbaMYYhrq-,12721,64,1,0,2020-09-22 13:10:49,1,M,2020-09-23 05:56:01,2020-09-23 05:56:01
8752,bappedajabar,https://instagram.com/p/CFa_tToh93B,12721,110,0,0,2020-09-22 09:19:23,1,H,2020-09-23 05:56:18,2020-09-23 05:56:17
8753,dlh_jabar,https://instagram.com/p/CFb61IvBHNF,4888,46,1,0,2020-09-22 17:56:00,1,L,2020-09-23 05:56:38,2020-09-23 05:56:37
8754,bpkadjabarprov,https://instagram.com/p/CFbcKv5Boz1,1990,23,0,0,2020-09-22 13:28:04,1,M,2020-09-23 05:56:57,2020-09-23 05:56:57
8755,bpkadjabarprov,https://instagram.com/p/CFa-ptOh20M,1990,22,0,0,2020-09-22 09:10:09,1,M,2020-09-23 05:57:14,2020-09-23 05:57:13
8756,bpkadjabarprov,https://instagram.com/p/CFa7pFnhoXf,1990,27,0,0,2020-09-22 08:43:51,1,H,2020-09-23 05:57:30,2020-09-23 05:57:30
8757,biro.umum_setdajbr,https://instagram.com/p/CFbyEzehP3u,1281,59,0,0,2020-09-22 16:49:38,1,M,2020-09-23 05:57:51,2020-09-23 05:57:51
8758,biro_yanbangsos,https://instagram.com/p/CFca7JjhU_T,734,10,0,0,2020-09-22 22:36:27,1,L,2020-09-23 05:58:20,2020-09-23 05:58:19
8759,satpolppjabar,https://instagram.com/p/CFbGTYJnJQB,2052,36,1,0,2020-09-22 10:17:01,1,M,2020-09-23 05:58:45,2020-09-23 05:58:45
8760,humas.dprdjabar,https://instagram.com/p/CFcF2oYBJvd,9419,1081,0,0,2020-09-22 19:32:19,1,H,2020-09-23 05:59:08,2020-09-23 05:59:07
8761,humas.dprdjabar,https://instagram.com/p/CFbEZiThWYF,9419,566,0,0,2020-09-22 10:00:22,1,L,2020-09-23 05:59:24,2020-09-23 05:59:23
8762,humas.dprdjabar,https://instagram.com/p/CFa9iMPB69P,9419,551,0,0,2020-09-22 09:00:23,1,L,2020-09-23 05:59:41,2020-09-23 05:59:40
8763,humas.dprdjabar,https://instagram.com/p/CFa2qo3B3Wo,9419,575,0,0,2020-09-22 08:00:22,1,L,2020-09-23 05:59:57,2020-09-23 05:59:57
8764,humas.dprdjabar,https://instagram.com/p/CFays5ehewm,9419,550,0,0,2020-09-22 07:25:44,1,L,2020-09-23 06:00:14,2020-09-23 06:00:13
8765,organisasi_jabar,https://instagram.com/p/CFb7AHbhcLH,844,13,0,0,2020-09-22 17:57:30,1,L,2020-09-23 06:00:33,2020-09-23 06:00:32
8766,jabarquickresponse,https://instagram.com/p/CFcEfjVACky,164514,287,4,0,2020-09-22 19:20:26,1,H,2020-09-23 06:00:55,2020-09-23 06:00:54
8767,jabarquickresponse,https://instagram.com/p/CFbGFMEAUp2,164514,590,11,5,2020-09-22 10:15:04,1,H,2020-09-23 06:01:13,2020-09-23 06:01:12
8768,jabarquickresponse,https://instagram.com/p/CFbD5btgcEF,164514,144,6,1,2020-09-22 09:55:59,1,M,2020-09-23 06:01:30,2020-09-23 06:01:30
8769,jabardigitalservice,https://instagram.com/p/CFcKNrOg3oA,17971,39,0,0,2020-09-22 20:11:05,1,L,2020-09-23 06:01:51,2020-09-23 06:01:50
8770,jabardigitalservice,https://instagram.com/p/CFb7QE3hnDh,17971,162,2,0,2020-09-22 17:59:41,1,M,2020-09-23 06:02:07,2020-09-23 06:02:07
8771,jabarprovgoid,https://instagram.com/p/CFcGB0ohkKb,41081,41,4,0,2020-09-22 19:33:51,1,L,2020-09-23 06:02:28,2020-09-23 06:02:28
8772,jabarprovgoid,https://instagram.com/p/CFbXGbyBMmU,41081,100,4,4,2020-09-22 12:43:47,1,H,2020-09-23 06:02:45,2020-09-23 06:02:44
8773,jabarprovgoid,https://instagram.com/p/CFbFaNUhEgx,41081,47,0,0,2020-09-22 10:09:12,1,L,2020-09-23 06:03:02,2020-09-23 06:03:01
8774,tehdia.id,https://instagram.com/p/CFb6rMFAcLm,7905,137,13,14,2020-09-22 17:54:39,1,L,2020-09-23 06:03:21,2020-09-23 06:03:21
8775,tehdia.id,https://instagram.com/p/CFbQrUqgiYj,7905,182,16,14,2020-09-22 11:47:40,1,L,2020-09-23 06:03:38,2020-09-23 06:03:38
8776,tehdia.id,https://instagram.com/p/CFa0iNeAON0,7905,586,448,404,2020-09-22 07:41:45,1,H,2020-09-23 06:05:51,2020-09-23 06:05:50
8777,tehtongtji,https://instagram.com/p/CFbFNRvMyY3,45245,62,0,1,2020-09-22 10:07:26,1,L,2020-09-23 06:06:16,2020-09-23 06:06:15
8778,ridwankamil,https://instagram.com/p/CFa41j-nf1f,12934037,67277,834,0,2020-09-22 08:19:21,1,L,2020-09-23 06:07:47,2020-09-23 06:07:47
8779,bckanwiljabar,https://instagram.com/p/CFcEMvjAeXA,10159,59,0,0,2020-09-22 19:17:52,1,L,2020-09-23 06:08:08,2020-09-23 06:08:07
8780,beacukaibandung,https://instagram.com/p/CFb3CSNAbGY,3640,70,0,0,2020-09-22 17:22:51,1,M,2020-09-23 06:08:30,2020-09-23 06:08:29
8781,beacukairi,https://instagram.com/p/CFbSFArA-Em,98390,3695,109,10,2020-09-22 11:59:54,1,H,2020-09-23 06:08:56,2020-09-23 06:08:55
8782,ganjar_pranowo,https://instagram.com/p/CFcbE6asTVO,3117206,5071,26,0,2020-09-22 22:37:47,1,L,2020-09-23 06:09:32,2020-09-23 06:09:31
8783,ganjar_pranowo,https://instagram.com/p/CFcAoi-s5Vq,3117206,45823,517,0,2020-09-22 18:46:43,1,H,2020-09-23 06:10:22,2020-09-23 06:10:21
8784,aniesbaswedan,https://instagram.com/p/CFbtj5SAX8o,4686821,13219,352,0,2020-09-22 16:00:03,1,L,2020-09-23 06:11:10,2020-09-23 06:11:09
8785,humas.jateng,https://instagram.com/p/CFb-CcJD5Gp,24292,106,1,0,2020-09-22 18:24:02,1,L,2020-09-23 06:11:32,2020-09-23 06:11:31
8786,sandiuno,https://instagram.com/p/CFcdEoVhWPF,7436841,26038,450,0,2020-09-22 22:55:13,1,L,2020-09-23 06:12:23,2020-09-23 06:12:22
8787,sandiuno,https://instagram.com/p/CFcAE6chraT,7436841,18965,215,0,2020-09-22 18:41:51,1,L,2020-09-23 06:12:54,2020-09-23 06:12:54
